back ,/adv./@回;,/n./@后面;,/n./@背部;,/adv./@向后地;,/v./@支持;
ball ,/n./@球;
bald ,/adj./@秃的;,/adj./@光秃的;,/adj./@单调的;,/adj./@磨光的;
balk ,/n./@障礙;,/n./@錯誤;,/vi./@畏縮;,/vi./@畏怯;
band ,/n./@樂隊;
bank ,/n./@銀行;,/n./@堤壩;
barf ,/v./@嘔吐;
brag ,/v./@吹噓;,/v./@自誇;,/v./@吹牛;,/v./@誇耀;,/v./@自吹;,/v./@炫耀;
bark ,/v./@犬吠;
barn ,/n./@穀倉;,/n./@畜棚;,/n./@車庫;
bash ,/v./@猛擊;,/v./@痛擊;
bath ,/v./@洗澡;,/v./@沐浴;
bawl ,/v./@大叫;
baby ,/n./@寳貝;,/n./@嬰兒;
chat ,/n./@聊天;,/vi./@聊天;
call ,/v./@叫;,/v./@打電話;
calf ,/n./@牛犊;,/n./@幼兽;,/n./@小牛皮;,/n./@腿肚子;,/n./@腓;,/n./@浮冰;
calm ,/adj./@冷靜的;
clam ,/n./@蛤;,/n./@蛤蜊;,/n./@蛤肉;
clan ,/n./@宗族;,/n./@部落;,/n./@集團;
clap ,/v./@鼓掌;
clay ,/n./@粘土;
camp ,/n./@帳篷;,/n./@營地;
crab ,/n./@螃蟹;
card ,/n./@卡;
carp ,/v./@挑剔;,/n./@鯉魚;
crap ,/n./@廢物;,/n./@屎;
cart ,/n./@手推車;
cash ,/n./@現金;,/vt./@兑现;
cask ,/n./@桶;,/n./@酒桶;,/n./@一桶的量;
cast ,/v./@投擲;,/v./@投射;,/v./@闡明;,/n./@鑄模;,/n./@鑄件;,/n./@全體演員;,/n./@石膏;
cyan ,/adj./@青;,/n./@青色;
daft ,/adj./@癲狂的;,/adj./@蠢的;
damn ,/v./@譴責;,/int./@該死;
damp ,/adj./@潮濕的;
dank ,/adj./@潮濕的;,/adj./@陰濕的;,/adj./@透水的;
drab ,/adj./@無趣的;
drag ,/v./@拉;,/v./@拽;
dark ,/adj./@黑暗的;,/adj./@深色的;
dram ,/redirected./@target="drachm";
darn ,/v./@縫補;,/v./@織補;
dart ,/n./@飛鏢;,/v./@投擲;,/v./@疾馳;
draw ,/v./@畫;,/v./@拉;,/v./@吸引;,/v./@開合;
dash ,/v./@猛衝;,/n./@破折號;
dawn ,/n./@黎明;,/n./@破曉;
faff ,/v./@小題大做;
fact ,/n./@事實;
fall ,/v./@倒下;,/n./@秋天;
flag ,/n./@旗;
flap ,/v./@拍打;
flat ,/adj./@平坦的;,/adj./@水平的;,/adj./@平展的;,/adj./@浅的;,/adj./@紧贴的;,/n./@平面;
flaw ,/n./@缺點;,/n./@瑕疵;
farm ,/n./@農場;
fart ,/v./@放屁;
fray ,/v./@爭論;,/v./@磨損;
fast ,/adv./@快;,/adj./@快的;
fawn ,/vi./@奉承;,/vi./@討好;,/vi./@諂媚;,/vi./@搖尾乞憐;
glad ,/adj./@髙興的;
glam ,/adj./@迷人的;
gank ,/v./@調情;,/v./@趁機攻擊;
gnat ,/n./@小昆虫;,/n./@小烦扰;
grab ,/v./@抓住;,/v./@奪走;,/vt./@霸占;
grad ,/n./@畢業生;
gram ,/n./@克;
gray ,/adj./@灰色的;
gash ,/n./@深長的切口;,/n./@深長的傷口;,/n./@狹長的窪地;
gasp ,/v./@喘氣;
hall ,/n./@大廳;
half ,/n./@一半;,/adj./@一半;
halt ,/v./@停止;
hand ,/n./@手;
hang ,/v./@懸掛;
hard ,/adj./@堅硬的;,/adj./@困難的;
hark ,/vi./@听;
harm ,/v./@傷害;,/n./@傷害;,/n./@損害;,/vt./@危害;,/vt./@损害;
harp ,/n./@豎琴;,/vi./@彈豎琴;
hash ,/n./@混雜;
hawk ,/n./@鷹;,/v./@兜售;,/v./@清嗓;
hazy ,/adj./@模糊的;,/adj./@朦朧的;
klan ,/n./@三K黨;
lack ,/n.v./@缺少;
lady ,/n./@女士;
lamb ,/n./@綿羊;
lamp ,/n./@燈;
land ,/n./@土地;
lard ,/n./@豬油;,/v./@潤色;
lark ,/n./@雲雀;
lass ,/n./@情人;,/n./@少女;
lash ,/v./@鞭打;,/n./@鞭打;
last ,/adj./@最后的;
lawn ,/n./@草坪;,/n./@草地;
ally ,/n./@盟友;,/n./@夥伴;
lazy ,/adj./@懶惰的;
mall ,/n./@商場;
many ,/adj./@许多的;,/adj./@很多;,/pron./@许多;,/n./@群众;,/n./@很多人;,/adv./@更加;
mark ,/n./@標志;
mart ,/n./@集市;,/n./@商業中心;
mass ,/adj./@大量的;
mask ,/n./@面具;,/v./@掩飾;
mast ,/n./@桅杆;,/n./@柱;
matt ,/redirected./@target="matte";
math ,/n./@數學;
narc ,/n./@緝毒警;
nark ,/v./@密告;,/n./@密探;,/n./@眼綫;
navy ,/n./@海军;
pack ,/n./@包裹;
palm ,/n./@手掌;,/n./@棕櫚樹;
plan ,/n./@計劃;
play ,/v./@玩;,/v./@演奏;,/n./@戲劇;,/n./@節目;
pang ,/n./@痛苦;
pant ,/v./@喘氣;,/v./@氣喘吁吁的說;
park ,/n./@公園;,/v./@泊車;
pram ,/n./@嬰兒車;
part ,/n./@部分;
pray ,/v./@祈禱;
pass ,/v./@過;
past ,/adj./@過去的;,/adj./@過往的;
