transcendent ,/adj./@超常的;,/adj./@傑出的;,/adj./@超然的;,/adj./@卓越的;,/adj./@超越一切的;
transparency ,/n./@透明度;,/n./@透明性;
marksmanship ,/n./@射擊術;,/n./@槍法;
astrophysics ,/n./@天體物理學;
translucency ,/n./@半透明;
Gesellschaft ,/n./@社會;,/n./@團體;,/n./@社團;,/n./@協會;,/n./@聚會;,/n./@集會;,/n./@組織;,/n./@機構;
psychotropic ,/adj./@治療精神異常的;
surprisingly ,/adv./@令人惊讶的;
