anthropomorphize ,/vt./@人格化;
extraterrestrial ,/adj./@地球外的;,/adj./@地球大氣層外的;
entrepreneurship ,/n./@創業精神;
compartmentalize ,/v./@划分;
quasicrystalline ,/adj./@準晶體的;
unconventionally ,/adj./@不按惯例地;
