administration ,/n./@管理;,/n./@行政;
archaeological ,/adj./@考古学的;
astrophysicist ,/n./@天體物理學家;
authentication ,/n./@證明;,/n./@鑑定;,/n./@證實;
characteristic ,/n./@特徵;,/n./@特性;
circumvolution ,/n./@盤繞;,/n./@旋轉;
classification ,/n./@分类;
claustrophobia ,/n./@幽閉恐懼症;,/n./@幽閉恐怖症;
congratulation ,/n./@祝贺;
craniocerebral ,/adj./@顱腦的;
disappointedly ,/adv./@失望的;
discrimination ,/n./@歧視;,/n./@辨別;,/n./@區別;
dysproteinosis ,/n./@蛋白質缺乏症;
ecclesiastical ,/adj./@教會的;,/adj./@教士的;
gentrification ,/n./@中产阶级化;
hyperrealistic ,/adj./@超級寫實主義的;
hypoallergenic ,/adj./@低過敏性的;,/adj./@低過敏原的;,/adj./@不易致過敏的;
identification ,/n./@鉴定;
implementation ,/n./@实现;,/n./@实行;,/n./@执行;
impressionable ,/adj./@敏感的;,/adj./@易受影響的;
infrastructure ,/n./@基础设施;
initialization ,/n./@初始化;
interpretation ,/n./@翻譯;,/n./@解釋;,/n./@口譯;
interpretative ,/adj./@解釋的;,/adj./@解釋性的;,/adj./@說明性的;
interpupillary ,/adj./@瞳孔间的;
methodological ,/adj./@方法論的;
mountaineering ,/n./@登山;,/n./@登山運動;
multiplication ,/n./@乘法;,/n./@增加;
orthographical ,/redirected./@target="orthographic";
pharmaceutical ,/adj./@制药的;,/adj./@制药学的;
philanthropist ,/n./@慈善家;,/n./@博愛主義者;
photorealistic ,/adj./@逼真的;,/adj./@照相寫實主義的;
proprioception ,/n./@本體感受;
quintessential ,/adj./@精髓的;,/adj./@精粹的;
recommendation ,/n./@推荐;,/n./@建议;
reconciliation ,/n./@和解;,/n./@调和;,/n./@调停;,/n./@和谐;
representation ,/n./@代表;
representative ,/n./@代表;
representitive ,/n./@代表;
responsibility ,/n./@责任;
sensationalism ,/n./@追求轟動效應;,/n./@官能主義;,/n./@追求轟動效應的題材;,/n./@嘩眾取寵;
septuagenarian ,/n./@七十多歲的人;,/adj./@七十多歲的;,/adj./@七十多歲的人的;
simultaneously ,/adv./@同时地;
supercontinent ,/n./@超級大陸;,/n./@超大陸;
sustainability ,/n./@可持續性;,/n./@永續性;
thermoacoustic ,/adj./@熱聲學的;
transcendental ,/adj./@先驗的;,/adj./@卓越的;,/adj./@超自然的;,/adj./@超凡的;,/adj./@超越的;,/adj./@人智所不及的;
transformation ,/n./@轉化;,/n./@轉變;
transportation ,/n./@运输;,/n./@运输系统;,/n./@运输工具;,/n./@流放;
unrecognizable ,/adj./@無法認出的;,/adj./@未被承認的;
unsatisfactory ,/adj./@不令人滿意的;
